node1,node2,weight
KCGE,KN57,2
KCGE,KW32,7
KCGF,KCGF,20
KCGF,KCLT,20
KCGF,KCMH,2
KCGF,KDAL,21
KCGF,KDAY,4
KCGF,KFRG,2
KCGF,KHKY,2
KCGF,KHZY,3
KCGF,KIAD,2
KCGF,KIND,2
KCGF,KISP,2
KCGF,KLGB,2
KCGF,KLNK,2
KCGF,KLPR,3
KCGF,KLUK,4
KCGF,KLWM,2
KCGF,KMCF,2
KCGF,KMDW,2
KCGF,KMIA,2
KCGF,KMTN,2
KCGF,KOMA,4
KCGF,KPDK,2
KCGF,KPIE,3
KCGF,KPTK,2
KCGF,KPWK,21
KCGF,KRDU,2
KCGF,KRSW,3
KCGF,KSNA,2
KCGF,KSRQ,3
KCGF,KTEB,7
KCGF,KTPA,2
KCGF,KTYS,7
KCGF,KUCP,2
KCGF,KUGN,2
KCGF,KX39,2
KCGF,PA01,2
KCGS,KCGS,44
KCGS,KDCA,21
KCGS,KFME,7
KCGS,KHEF,6
KCGS,KJYO,5
KCGS,KMTN,11
KCGS,KPHL,2
KCGS,KW32,4
KCGS,KWWD,2
KCGZ,KCGZ,33
KCGZ,KCHD,94
KCGZ,KDVT,101
KCGZ,KE60,2
KCGZ,KE63,2
KCGZ,KFFZ,208
KCGZ,KGEU,21
KCGZ,KGYR,7
KCGZ,KHND,2
KCGZ,KIWA,32
KCGZ,KMZJ,5
KCGZ,KNYL,5
KCGZ,KP08,5
KCGZ,KP19,30
KCGZ,KPHX,32
KCGZ,KPRC,2
KCGZ,KRYN,3
KCGZ,KSDL,9
KCGZ,KTUS,3
KCGZ,KVGT,3
KCHD,KCHD,1139
KCHD,KCMA,2
KCHD,KCMR,5
KCHD,KCRQ,4
KCHD,KDVT,153
KCHD,KE25,3
KCHD,KE60,6
KCHD,KE63,17
KCHD,KE67,7
KCHD,KE80,2
KCHD,KE95,3
KCHD,KF70,2
KCHD,KFFZ,75
KCHD,KFLG,9
KCHD,KFTW,2
KCHD,KGEU,7
KCHD,KGYR,4
KCHD,KHHR,4
KCHD,KHMT,2
KCHD,KIWA,6
KCHD,KLGF,9
KCHD,KLVK,3
KCHD,KMKC,2
KCHD,KMYF,4
KCHD,KMZJ,9
KCHD,KNYL,4
KCHD,KOKB,2
KCHD,KOLS,6
KCHD,KP08,16
KCHD,KP13,16
KCHD,KP19,8
KCHD,KP33,4
KCHD,KPAN,44
KCHD,KPHL,2
KCHD,KPHX,28
KCHD,KPRC,14
KCHD,KPVU,3
KCHD,KRIR,3
KCHD,KRYN,40
KCHD,KSBA,2
KCHD,KSDL,43
KCHD,KSEE,7
KCHD,KSEZ,11
KCHD,KSNA,9
KCHD,KSQL,2
KCHD,KTOA,5
KCHD,KTUS,21
KCHD,KVGT,3
KCHD,KVNY,2
KCHN,KCHN,4
KCHN,KFMY,8
KCHN,KPGD,7
KCHN,KSPG,2
KCHN,KSRQ,16
KCHN,KTPF,3
KCHN,KVNC,10
KCHN,KX06,12
KCHN,KX14,2
KCHN,KX49,16
KCHO,KCHO,24
KCHO,KCJR,3
KCHO,KCLT,67
KCHO,KCMH,2
KCHO,KDCA,2
KCHO,KDMW,2
KCHO,KETC,3
KCHO,KEZF,2
KCHO,KFRR,2
KCHO,KGAI,4
KCHO,KHEF,11
KCHO,KHOU,4
KCHO,KHPN,2
KCHO,KIAD,32
KCHO,KJYO,8
KCHO,KLKU,10
KCHO,KLNS,2
KCHO,KNGU,2
KCHO,KNHK,4
KCHO,KOKV,3
KCHO,KORD,18
KCHO,KPDK,2
KCHO,KPHF,2
KCHO,KPHL,33
KCHO,KPVG,3
KCHO,KROA,2
KCHO,KSHD,3
KCHO,KW45,7
KCHT,KMKC,4
KCHU,KDPA,2
KCIC,KCIC,2
KCIC,KLHM,4
KCIC,KMCC,2
KCIC,KMHR,4
KCIC,KO41,3
KCIC,KRBL,2
KCIC,KSAC,2
KCIC,KSCK,2
KCID,KRFD,3
KCJR,KCJR,34
KCJR,KDMW,3
KCJR,KEZF,7
KCJR,KGAI,2
KCJR,KGWW,2
KCJR,KHEF,6
KCJR,KHGR,2
KCJR,KJYO,7
KCJR,KLKU,3
KCJR,KOMH,6
KCJR,KONX,2
KCJR,KPHF,2
KCJR,KPVG,4
KCJR,KRMN,3
KCKB,KIAD,12
KCKB,KMGW,6
KCKB,KORD,7
KCKM,KRNV,8
KCKZ,KCKZ,10
KCKZ,KDYL,4
KCKZ,KILG,14
KCKZ,KMJX,3
KCKZ,KPNE,11
KCKZ,KPTW,5
KCKZ,KUKT,2
KCKZ,KWWD,2
KCKZ,PS03,5
KCLE,KCLT,82
KCLE,KCMH,4
KCLE,KCVG,2
KCLE,KDAY,4
KCLE,KDCA,6
KCLE,KDEN,25
KCLE,KDFW,77
KCLE,KDTW,97
KCLE,KEWR,17
KCLE,KEYE,2
KCLE,KFLL,33
KCLE,KFTG,9
KCLE,KFXE,4
KCLE,KGYY,2
KCLE,KHOU,3
KCLE,KHPN,3
KCLE,KI64,3
KCLE,KI73,2
KCLE,KIAD,24
KCLE,KIAH,42
KCLE,KIND,12
KCLE,KISM,2
KCLE,KJFK,2
KCLE,KLAS,21
KCLE,KLAX,12
KCLE,KLGA,13
KCLE,KLOT,3
KCLE,KLPR,4
KCLE,KLUK,2
KCLE,KMCF,4
KCLE,KMCO,4
KCLE,KMDW,72
KCLE,KMGY,2
KCLE,KMIA,26
KCLE,KMKE,6
KCLE,KMMU,2
KCLE,KMSP,25
KCLE,KOPF,3
KCLE,KORD,135
KCLE,KORL,4
KCLE,KPDK,2
KCLE,KPHL,63
KCLE,KPHX,36
KCLE,KPTK,3
KCLE,KPWK,2
KCLE,KRSW,40
KCLE,KRVS,2
KCLE,KSDF,25
KCLE,KSGS,5
KCLE,KSRQ,15
KCLE,KSTL,45
KCLE,KTEB,4
KCLE,KTPA,7
KCLE,KTUL,2
KCLE,KTYS,4
KCLE,KUZA,2
KCLE,KX04,2
KCLE,PN18,3
KCLI,KFLD,2
KCLI,KGRB,13
KCLI,KSBM,6
KCLL,KCLL,10
KCLL,KCXO,4
KCLL,KDFW,21
KCLL,KDWH,2
KCLL,KFTW,4
KCLL,KGPM,2
KCLL,KHYI,4
KCLL,KIAH,31
KCLL,KIWS,4
KCLL,KRBD,3
KCLL,KSGR,4
KCLL,KTKI,2
KCLM,KCLM,4
KCLM,KNOW,7
KCLM,KPAE,7
KCLM,KPWT,11
KCLM,KRNT,4
KCLM,KS50,4
KCLM,KSEA,9
KCLM,KTTD,2
KCLR,KIPL,4
KCLR,KNKX,6
KCLT,KCLT,19
KCLT,KCMH,115
KCLT,KCQW,4
KCLT,KCVG,205
KCLT,KDAB,86
KCLT,KDAL,45
KCLT,KDAY,157
KCLT,KDCA,267
KCLT,KDEN,74
KCLT,KDFW,139
KCLT,KDPA,6
KCLT,KDPL,13
KCLT,KDTS,6
KCLT,KDTW,116
KCLT,KECP,64
KCLT,KEFD,4
KCLT,KEHO,3
KCLT,KEWR,91
KCLT,KEYE,3
KCLT,KFAF,2
KCLT,KFAY,29
KCLT,KFCI,5
KCLT,KFLL,76
KCLT,KFNT,15
KCLT,KFOK,2
KCLT,KFTG,6
KCLT,KFTY,20
KCLT,KFWA,17
KCLT,KGRR,35
KCLT,KGSO,97
KCLT,KGSP,54
KCLT,KHFD,17
KCLT,KHFF,5
KCLT,KHHR,4
KCLT,KHKY,19
KCLT,KHOU,10
KCLT,KHPN,37
KCLT,KHSV,31
KCLT,KHVN,6
KCLT,KHYA,2
KCLT,KIAD,137
KCLT,KIAH,99
KCLT,KILN,12
KCLT,KIND,55
KCLT,KINT,4
KCLT,KIPJ,9
KCLT,KISM,11
KCLT,KITH,2
KCLT,KJFK,74
KCLT,KJQF,4
KCLT,KJVY,6
KCLT,KLAS,66
KCLT,KLAX,85
KCLT,KLGA,115
KCLT,KLUK,9
KCLT,KLWM,2
KCLT,KMCF,36
KCLT,KMCI,59
KCLT,KMCO,12
KCLT,KMDT,160
KCLT,KMDW,43
KCLT,KMGY,3
KCLT,KMHT,53
KCLT,KMIA,126
KCLT,KMKE,47
KCLT,KMMK,5
KCLT,KMMU,2
KCLT,KMSN,70
KCLT,KMSP,53
KCLT,KMTN,10
KCLT,KNRQ,21
KCLT,KNUN,8
KCLT,KOAJ,11
KCLT,KOMA,69
KCLT,KOPF,8
KCLT,KORD,220
KCLT,KORF,230
KCLT,KORL,14
KCLT,KPDK,9
KCLT,KPDX,30
KCLT,KPGV,46
KCLT,KPHD,3
KCLT,KPHF,105
KCLT,KPHL,281
KCLT,KPHX,103
KCLT,KPIA,24
KCLT,KPIE,14
KCLT,KPIT,42
KCLT,KPLR,44
KCLT,KPNE,2
KCLT,KPNS,93
KCLT,KPTB,3
KCLT,KPVD,86
KCLT,KRAC,3
KCLT,KRDU,169
KCLT,KROA,98
KCLT,KROC,58
KCLT,KRSW,74
KCLT,KRYY,5
KCLT,KSAN,46
KCLT,KSAT,61
KCLT,KSBY,48
KCLT,KSCH,8
KCLT,KSDF,127
KCLT,KSEA,34
KCLT,KSFB,3
KCLT,KSFO,59
KCLT,KSFZ,3
KCLT,KSGS,4
KCLT,KSLC,4
KCLT,KSMF,28
KCLT,KSPA,45
KCLT,KSPG,2
KCLT,KSRQ,74
KCLT,KSTL,69
KCLT,KSUS,5
KCLT,KSVH,3
KCLT,KSYR,49
KCLT,KTEB,5
KCLT,KTPA,62
KCLT,KTPF,3
KCLT,KTSO,4
KCLT,KTUL,29
KCLT,KTYS,181
KCLT,KU42,8
KCLT,KVDF,9
KCLT,KVPS,71
KCLT,KW32,2
KCLT,KW41,6
KCLT,KW90,5
KCLT,KW91,27
KCLT,KWBW,22
KCLT,KX39,5
KCLT,KXNA,35
KCLT,PA02,2
KCLT,PA07,2
KCLT,PA20,8
KCLT,PA76,33
KCLT,PN06,7
KCLT,PN18,8
KCLT,PN62,6
KCLT,PS05,3
KCLW,KCLW,530
KCLW,KFMY,6
KCLW,KFTY,2
KCLW,KHWO,2
KCLW,KISM,4
KCLW,KLAL,6
KCLW,KLZU,2
KCLW,KOPF,2
KCLW,KORL,2
KCLW,KPGD,4
KCLW,KPHX,2
KCLW,KPIE,47
KCLW,KSPG,42
KCLW,KSRQ,2
KCLW,KTPA,3
KCLW,KTPF,7
KCLW,KVNC,16
KCLW,KX05,4
KCLW,KX49,2
KCMA,KCMA,584
KCMA,KCNO,34
KCMA,KCOE,2
KCMA,KCPM,3
KCMA,KCRQ,43
KCMA,KDVT,4
KCMA,KE45,5
KCMA,KEMT,51
KCMA,KF70,17
KCMA,KFAT,10
KCMA,KFUL,26
KCMA,KGYR,4
KCMA,KHEF,2
KCMA,KHHR,29
KCMA,KHMT,2
KCMA,KHND,11
KCMA,KIAD,2
KCMA,KIZA,5
KCMA,KL35,2
KCMA,KL65,2
KCMA,KL70,40
KCMA,KL71,6
KCMA,KL94,6
KCMA,KLAS,8
KCMA,KLAX,4
KCMA,KLGB,69
KCMA,KLVK,8
KCMA,KMDW,5
KCMA,KMHR,4
KCMA,KMHV,3
KCMA,KMOD,4
KCMA,KMPI,2
KCMA,KMYF,25
KCMA,KNFG,5
KCMA,KNSI,7
KCMA,KNTD,29
KCMA,KO22,2
KCMA,KOAR,2
KCMA,KOKB,6
KCMA,KONT,16
KCMA,KOXR,219
KCMA,KP19,6
KCMA,KPAO,3
KCMA,KPHX,2
KCMA,KPMD,3
KCMA,KPOC,30
KCMA,KPRB,14
KCMA,KPSP,6
KCMA,KPTV,2
KCMA,KRAL,14
KCMA,KRIR,4
KCMA,KRNM,3
KCMA,KSAC,2
KCMA,KSAF,2
KCMA,KSBA,146
KCMA,KSBD,6
KCMA,KSBP,13
KCMA,KSCK,4
KCMA,KSDL,11
KCMA,KSDM,4
KCMA,KSEE,19
KCMA,KSJC,8
KCMA,KSLI,5
KCMA,KSMF,2
KCMA,KSMO,99
KCMA,KSMX,8
KCMA,KSNA,57
KCMA,KSNS,9
KCMA,KSQL,6
KCMA,KTCY,2
KCMA,KTOA,45
KCMA,KVGT,4
KCMA,KVIS,7
KCMA,KVNY,271
KCMA,KWHP,88
KCMH,KCMH,45
KCMH,KCVG,3
KCMH,KCXY,3
KCMH,KDAL,43
KCMH,KDAY,15
KCMH,KDCA,155
KCMH,KDEN,36
KCMH,KDFW,76
KCMH,KDTW,100
KCMH,KECP,3
KCMH,KESN,2
KCMH,KEWR,17
KCMH,KFAT,2
KCMH,KFLL,57
KCMH,KFTG,6
KCMH,KFTY,2
KCMH,KFWA,2
KCMH,KGRR,2
KCMH,KHOU,24
KCMH,KHPN,3
KCMH,KHVN,2
KCMH,KI74,2
KCMH,KI86,7
KCMH,KIAD,87
KCMH,KIAH,86
KCMH,KISM,4
KCMH,KISP,7
KCMH,KJNX,3
KCMH,KLAF,2
KCMH,KLAS,47
KCMH,KLAX,10
KCMH,KLCK,5
KCMH,KLGA,32
KCMH,KLHQ,8
KCMH,KLQK,2
KCMH,KLUK,23
KCMH,KMCF,26
KCMH,KMCO,8
KCMH,KMDW,125
KCMH,KMIA,4
KCMH,KMKE,3
KCMH,KMQJ,2
KCMH,KMSP,67
KCMH,KOPF,2
KCMH,KORD,305
KCMH,KORL,18
KCMH,KOSU,12
KCMH,KPDK,6
KCMH,KPGD,2
KCMH,KPHL,116
KCMH,KPHX,41
KCMH,KPIE,4
KCMH,KPIT,3
KCMH,KPTW,2
KCMH,KPWK,19
KCMH,KRDG,4
KCMH,KRDU,7
KCMH,KROG,4
KCMH,KRSW,79
KCMH,KSDF,11
KCMH,KSDL,5
KCMH,KSEA,9
KCMH,KSGH,4
KCMH,KSGS,6
KCMH,KSJC,2
KCMH,KSPG,2
KCMH,KSRQ,5
KCMH,KSTL,51
KCMH,KTEB,8
KCMH,KTPA,40
KCMH,KTTN,3
KCMH,KTYS,4
KCMH,KUGN,2
KCMH,KUNI,2
KCMH,KVDF,5
KCMH,KVTA,6
KCMH,KX04,4
KCMH,KX39,7
KCMI,KCMI,66
KCMI,KCPS,2
KCMI,KDEC,4
KCMI,KDFW,68
KCMI,KDPA,10
KCMI,KFEP,2
KCMI,KFTT,2
KCMI,KHSV,2
KCMI,KHYR,2
KCMI,KLAX,2
KCMI,KLNK,3
KCMI,KMDW,2
KCMI,KMSN,2
KCMI,KMTO,4
KCMI,KORD,99
KCMI,KOSH,2
KCMI,KRSV,4
KCMI,KSPI,10
KCMI,KTAZ,3
KCMI,KTIP,4
KCMI,KTYS,2
KCMR,KCMR,2
KCMR,KCNO,2
KCMR,KDVT,11
KCMR,KFFZ,3
KCMR,KFLG,5
KCMR,KP19,2
KCMR,KPRC,12
KCMR,KSAF,2
KCMR,KSDL,3
KCMR,KSDM,2
KCMR,KSNA,3
KCMY,KMSN,4
KCMY,KORD,10
KCNO,KCNO,86
KCNO,KCPM,4
KCNO,KCRQ,28
KCNO,KDVT,5
KCNO,KDWA,4
KCNO,KEMT,39
KCNO,KF70,10
KCNO,KFAT,3
KCNO,KFUL,48
KCNO,KHHR,28
KCNO,KHMT,7
KCNO,KHND,8
KCNO,KL22,2
KCNO,KL26,5
KCNO,KL35,4
KCNO,KLAS,3
KCNO,KLGB,29
KCNO,KMYF,7
KCNO,KNFG,4
KCNO,KO69,3
KCNO,KOAR,2
KCNO,KOKB,2
KCNO,KONT,8
KCNO,KOXR,4
KCNO,KPHX,2
KCNO,KPMD,2
KCNO,KPOC,16
KCNO,KPSP,20
KCNO,KRAL,73
KCNO,KREI,3
KCNO,KRIR,8
KCNO,KSBA,25
KCNO,KSBD,4
KCNO,KSBP,7
KCNO,KSDL,2
KCNO,KSDM,2
KCNO,KSEE,6
KCNO,KSLI,19
KCNO,KSMO,10
KCNO,KSMX,3
KCNO,KSNA,70
KCNO,KTOA,25
KCNO,KUDD,2
KCNO,KVGT,2
KCNO,KVIS,2
KCNO,KVNY,38
KCNO,KWHP,7
KCNW,KDFW,2
KCNW,KGKY,2
KCOE,KCOE,174
KCOE,KCRQ,2
KCOE,KE16,2
KCOE,KGEG,4
KCOE,KGPI,3
KCOE,KLAS,4
KCOE,KLGB,2
KCOE,KMDW,2
KCOE,KOPF,2
KCOE,KPAE,7
KCOE,KPVU,5
KCOE,KPWK,3
KCOE,KRNT,2
KCOE,KS72,5
KCOE,KS83,6
KCOE,KSDL,10
KCOE,KSFF,11
KCOE,KSKA,2
KCOE,KSNA,5
KCOE,KSZT,8
KCOE,KTTD,2
KCOE,KUAO,3
KCOE,KVGT,4
KCOE,KVNY,2
KCOE,KYKM,3
KCOQ,KMSP,9
KCOS,KCOS,244
KCOS,KCVG,2
KCOS,KDAL,2
KCOS,KDEN,208
KCOS,KDFW,129
KCOS,KDVT,2
KCOS,KE25,4
KCOS,KE80,2
KCOS,KEFD,2
KCOS,KEIK,3
KCOS,KF32,2
KCOS,KFCM,2
KCOS,KFFO,2
KCOS,KFFZ,7
KCOS,KFNL,6
KCOS,KFTG,16
KCOS,KGKY,3
KCOS,KGXY,2
KCOS,KGYR,2
KCOS,KHHR,3
KCOS,KHOU,2
KCOS,KHWD,2
KCOS,KIAH,64
KCOS,KIWA,3
KCOS,KLAS,12
KCOS,KLAX,14
KCOS,KLHX,7
KCOS,KLIC,3
KCOS,KLMO,3
KCOS,KLWC,3
KCOS,KMSP,3
KCOS,KORD,57
KCOS,KPHX,30
KCOS,KPUB,14
KCOS,KRIR,4
KCOS,KSAF,4
KCOS,KSDL,11
KCOS,KSLC,25
KCOS,KSNA,2
KCOS,KSTP,2
KCOS,KSUU,2
KCOS,KTEX,6
KCOS,KTUL,2
KCOS,KTUS,2
KCOS,KU42,43
KCOS,KUTA,3
KCOS,KVNY,4
KCOU,KDFW,8
KCOU,KORD,3
KCPK,KCPK,243
KCPK,KECG,9
KCPK,KFAF,5
KCPK,KFKN,4
KCPK,KFME,4
KCPK,KFTY,2
KCPK,KIAD,2
KCPK,KISO,3
KCPK,KJGG,7
KCPK,KN14,2
KCPK,KNGU,7
KCPK,KONX,16
KCPK,KORF,5
KCPK,KPHF,4
KCPK,KPVG,8
KCPK,KRDU,2
KCPK,KSFQ,6
KCPK,KW94,4
KCPM,KCPM,33
KCPM,KCRQ,2
KCPM,KEMT,30
KCPM,KFUL,9
KCPM,KHHR,7
KCPM,KL35,2
KCPM,KL70,2
KCPM,KL94,2
KCPM,KLAX,2
KCPM,KLGB,39
KCPM,KOKB,2
KCPM,KPOC,26
KCPM,KRAL,3
KCPM,KSBD,2
KCPM,KSEE,2
KCPM,KSMO,7
KCPM,KSNA,2
KCPM,KTOA,15
KCPM,KVNY,5
KCPM,KWHP,3
KCPS,KCPS,275
KCPS,KDAL,4
KCPS,KDEC,2
KCPS,KDWH,2
KCPS,KFES,8
KCPS,KFTW,2
KCPS,KFTY,2
KCPS,KGRE,2
KCPS,KGYY,4
KCPS,KHAE,2
KCPS,KK02,3
KCPS,KK39,11
KCPS,KK52,2
KCPS,KLUK,3
KCPS,KM71,2
KCPS,KMDW,2
KCPS,KMKC,2
KCPS,KMO6,7
KCPS,KMTO,2
KCPS,KOMA,2
KCPS,KPJY,2
KCPS,KPNS,2
KCPS,KPWK,2
KCPS,KROC,2
KCPS,KSAR,3
KCPS,KSCK,2
KCPS,KSET,7
KCPS,KSGF,3
KCPS,KSPI,10
KCPS,KSTL,4
KCPS,KSUS,30
KCPS,KTUL,6
KCPS,KUUV,14
KCPS,KVIH,5
KCPS,KVNY,2
KCPT,KFTW,26
KCPT,KFWS,3
KCPT,KGKY,10
KCPT,KGPM,9
KCPT,KHQZ,2
KCPT,KJWY,2
KCPT,KT67,3
KCPT,KTYR,2
KCPU,KCPU,16
KCPU,KFCH,4
KCPU,KGOO,2
KCPU,KMCC,18
KCPU,KMOD,3
KCPU,KO22,3
KCPU,KO27,10
KCPU,KO61,3
KCPU,KO69,5
KCPU,KO70,3
KCPU,KPAO,2
KCPU,KPVF,3
KCPU,KRHV,11
KCPU,KRIU,5
KCPU,KSAC,5
KCPU,KSCK,3
KCPU,KSEE,2
KCPU,KSMX,2
KCPU,KVCB,3
KCPU,KWVI,3
KCQA,KCQA,3
KCQA,KI12,2
KCQX,KCQX,7
KCQX,KFMH,11
KCQX,KGHG,3
KCQX,KHPN,2
KCQX,KHYA,20
KCQX,KLOM,4
KCQX,KLWM,3
KCQX,KOWD,8
KCQX,KPVC,5
KCQX,KPYM,7
KCRG,KCRG,15
KCRG,KDAB,18
KCRG,KDAL,2
KCRG,KDFW,2
KCRG,KDTS,3
KCRG,KEVB,8
KCRG,KFLL,7
KCRG,KHEG,12
KCRG,KLAL,2
KCRG,KMIA,28
KCRG,KNEN,2
KCRG,KNIP,11
KCRG,KNPA,2
KCRG,KOPF,4
KCRG,KPIE,7
KCRG,KSGJ,2
KCRG,KSRQ,3
KCRG,KTPA,2
KCRG,KVNC,3
KCRG,KVQQ,13
KCRG,KX39,5
KCRG,KX50,8
KCRO,KHJO,2
KCRQ,KCRQ,1069
KCRQ,KDAL,2
KCRQ,KDVT,6
KCRQ,KEMT,9
KCRQ,KF70,73
KCRQ,KFAT,12
KCRQ,KFFZ,5
KCRQ,KFUL,13
KCRQ,KGYR,5
KCRQ,KHHR,14
KCRQ,KHIO,2
KCRQ,KHMT,19
KCRQ,KHND,14
KCRQ,KHOU,2
KCRQ,KHWD,5
KCRQ,KIWA,68
KCRQ,KL08,11
KCRQ,KL26,5
KCRQ,KL35,15
KCRQ,KLAS,17
KCRQ,KLAX,2
KCRQ,KLGB,64
KCRQ,KLVK,4
KCRQ,KM45,4
KCRQ,KMCE,2
KCRQ,KMHR,4
KCRQ,KMYF,79
KCRQ,KNFG,19
KCRQ,KNKX,5
KCRQ,KNTD,3
KCRQ,KNYL,13
KCRQ,KOAK,14
KCRQ,KOAR,2
KCRQ,KOKB,44
KCRQ,KONT,6
KCRQ,KOXR,5
KCRQ,KP52,3
KCRQ,KPAE,3
KCRQ,KPAO,6
KCRQ,KPHX,19
KCRQ,KPOC,6
KCRQ,KPRB,9
KCRQ,KPRC,3
KCRQ,KPSP,6
KCRQ,KPVU,7
KCRQ,KRAL,37
KCRQ,KREI,55
KCRQ,KRIR,17
KCRQ,KRIV,6
KCRQ,KRNM,101
KCRQ,KRNO,2
KCRQ,KSAF,3
KCRQ,KSAN,2
KCRQ,KSAT,2
KCRQ,KSBA,17
KCRQ,KSBD,30
KCRQ,KSBP,6
KCRQ,KSDL,50
KCRQ,KSDM,13
KCRQ,KSEE,44
KCRQ,KSFO,10
KCRQ,KSJC,8
KCRQ,KSLC,4
KCRQ,KSMF,2
KCRQ,KSMO,24
KCRQ,KSNA,73
KCRQ,KSNS,2
KCRQ,KSTS,14
KCRQ,KTEB,2
KCRQ,KTOA,66
KCRQ,KTRM,7
KCRQ,KTUS,2
KCRQ,KU42,3
KCRQ,KUDD,2
KCRQ,KVGT,6
KCRQ,KVIS,2
KCRQ,KVNY,23
KCRQ,KWHP,2
KCRQ,KWVI,2
KCRS,KCRS,2
KCRS,KDAL,2
KCRS,KGKY,42
KCRS,KGPM,11
KCRS,KGTU,2
KCRS,KHQZ,2
KCRS,KJWY,5
KCRS,KLNC,2
KCRS,KRBD,7
KCTJ,KCTJ,10
KCTJ,KFFC,2
KCTJ,KFTY,5
KCTJ,KHSV,2
KCTJ,KLZU,5
KCTJ,KPDK,17
KCTJ,KRYY,5
KCTK,KDEC,2
KCTK,KDFW,5
KCTK,KIWA,2
KCTK,KORD,3
KCTZ,KHRJ,3
KCTZ,KJNX,2
KCTZ,KPHF,3
KCTZ,KRDU,10
KCTZ,KRWI,3
KCTZ,KW03,6
KCUH,KCUH,2
KCUH,KRVS,17
KCUH,KTUL,4
KCVB,KRND,4
KCVB,KSAT,5
KCVB,KSGR,2
KCVB,KSKF,2
KCVG,KCVG,17
KCVG,KDAY,2
KCVG,KDCA,83
KCVG,KDEN,117
KCVG,KDFW,230
KCVG,KDTW,155
KCVG,KEWR,56
KCVG,KFLL,9
KCVG,KFMY,3
KCVG,KFTG,20
KCVG,KFXE,2
KCVG,KGSO,26
KCVG,KHFY,2
KCVG,KHHR,9
KCVG,KHRL,41
KCVG,KIAD,20
KCVG,KIAH,97
KCVG,KILN,11
KCVG,KISM,25
KCVG,KIWA,3
KCVG,KJFK,101
KCVG,KLAS,2
KCVG,KLAX,90
KCVG,KLBE,2
KCVG,KLGA,5
KCVG,KLUK,6
KCVG,KMCF,31
KCVG,KMCI,7
KCVG,KMCO,5
KCVG,KMDT,32
KCVG,KMDW,74
KCVG,KMIA,181
KCVG,KMKE,31
KCVG,KMSP,159
KCVG,KNGU,3
KCVG,KONT,59
KCVG,KONZ,2
KCVG,KOPF,6
KCVG,KORD,306
KCVG,KORL,11
KCVG,KPDX,52
KCVG,KPGD,10
KCVG,KPHL,160
KCVG,KPHX,107
KCVG,KPIE,16
KCVG,KPWK,2
KCVG,KRFD,37
KCVG,KRIR,60
KCVG,KROC,37
KCVG,KRSW,5
KCVG,KSAN,2
KCVG,KSAT,2
KCVG,KSCK,23
KCVG,KSDF,31
KCVG,KSEA,102
KCVG,KSFO,41
KCVG,KSGS,18
KCVG,KSKF,2
KCVG,KSLC,18
KCVG,KSMF,3
KCVG,KSPG,2
KCVG,KSRQ,6
KCVG,KSTL,43
KCVG,KSUS,3
KCVG,KTPA,25
KCVG,KTUL,45
KCVG,KTYS,3
KCVG,KU42,10
KCVG,KUZA,5
KCVG,KVLL,3
KCVG,KVUO,6
KCVG,KWBW,8
KCVG,KWRI,6
KCVG,KX04,6
KCVG,KYIP,3
KCVG,PA76,3
KCVG,PANC,179
KCWA,KCWA,9
KCWA,KDTW,5
KCWA,KECP,3
KCWA,KGRB,4
KCWA,KMKE,58
KCWA,KMSN,33
KCWA,KMSP,45
KCWA,KMWC,8
KCWA,KORD,100
KCWA,KOSH,2
KCWA,KSBM,4
KCWA,KSGS,8
KCWA,KSTE,7
KCWC,KDFW,4
KCWC,KSKF,2
KCWI,KDPA,2
KCWI,KDVN,2
KCWI,KMLI,2
KCXO,KCXO,3
KCXO,KDWH,3
KCXO,KGKY,2
KCXO,KHOU,3
KCXO,KMFE,2
KCXO,KSAT,2
KCXO,KSGR,4
KCXO,KT41,2
KCXY,KCXY,113
KCXY,KDMW,12
KCXY,KDYL,6
KCXY,KFDK,5
KCXY,KGAI,3
KCXY,KHGR,5
KCXY,KHPN,5
KCXY,KHZL,2
KCXY,KJST,2
KCXY,KLBE,2
KCXY,KLEB,3
KCXY,KLNS,3
KCXY,KMQS,4
KCXY,KN71,2
KCXY,KN79,2
KCXY,KN94,3
KCXY,KOWD,4
KCXY,KPHL,3
KCXY,KPNE,3
KCXY,KRDG,7
KCXY,KRVL,2
KCXY,KSEG,5
KCXY,KSYR,2
KCXY,KTHV,4
KCXY,KXLL,2
KCXY,PA31,2
KCXY,PA47,7
KCXY,PA76,2
KCXY,PN04,2
KCXY,PN47,3
KCXY,PN73,2
KCXY,PS02,3
KCZG,KDTW,2
KCZG,KPHL,2
KCZL,KCZL,2
KCZL,KFMY,2
KCZL,KGVL,2
KCZL,KIAD,3
KCZL,KLZU,12
KCZL,KPDK,15
KCZL,KRYY,28
KCZL,KVPC,6
KCZL,KWDR,2
KD39,KFCM,5
KD39,KMSP,23
KD54,KDFW,3
KD73,KD73,62
KD73,KDTS,2
KD73,KFTY,2
KD73,KGVL,2
KD73,KMAC,2
KD73,KPDK,16
KD73,KTPF,2
KD73,KWDR,8
KD74,KGED,2
KD74,KHEF,2
KD74,KILG,3
KD83,KVCB,2
KD86,KFAT,4
KD95,KPTK,4
KD95,KVLL,3
KD98,KD98,4
KD98,KPTK,15
KD98,KVLL,5
KDAA,KDAA,12
KDAA,KDCA,4
KDAA,KHEF,3
KDAA,KJYO,3
KDAB,KDAB,384
KDAB,KDFW,4
KDAB,KDPA,2
