node1,node2,weight
KSAV,KTEB,13
KSAV,KTTN,3
KSAV,KW32,4
KSBA,KSBA,26
KSBA,KSBD,11
KSBA,KSDL,14
KSBA,KSDM,4
KSBA,KSEA,8
KSBA,KSEE,6
KSBA,KSFO,95
KSBA,KSGR,2
KSBA,KSJC,16
KSBA,KSLC,2
KSBA,KSMF,14
KSBA,KSMO,82
KSBA,KSNA,84
KSBA,KSNS,3
KSBA,KSQL,7
KSBA,KSUS,2
KSBA,KTEB,7
KSBA,KTOA,17
KSBA,KTUS,6
KSBA,KU42,3
KSBA,KUDD,4
KSBA,KVGT,7
KSBA,KVNY,96
KSBA,KWHP,16
KSBD,KSBD,12
KSBD,KSDF,18
KSBD,KSDL,4
KSBD,KSEE,5
KSBD,KSMF,3
KSBD,KSMO,16
KSBD,KSNA,12
KSBD,KSNS,4
KSBD,KTOA,4
KSBD,KTUS,2
KSBD,KUDD,2
KSBD,KVGT,5
KSBD,KVNY,8
KSBD,KWHP,7
KSBM,KSBM,11
KSBM,KSTP,2
KSBM,KSUS,3
KSBM,KTEB,2
KSBM,KUGN,5
KSBM,KUNU,3
KSCD,KTOI,3
KSCH,KSCH,19
KSCH,KSWF,2
KSCK,KSCK,23
KSCK,KSDL,2
KSCK,KSFO,3
KSCK,KSJC,15
KSCK,KSMF,7
KSCK,KSMO,2
KSCK,KSNA,17
KSCK,KSNS,10
KSCK,KSQL,13
KSCK,KSTS,2
KSCK,KTCY,3
KSCK,KTPA,16
KSCK,KUDD,9
KSCK,KVNY,4
KSCK,KWVI,13
KSDC,KSDC,3
KSDF,KSDF,4
KSDF,KSGR,3
KSDF,KSIV,2
KSDF,KSJC,10
KSDF,KSLC,4
KSDF,KSNA,9
KSDF,KSTL,24
KSDF,KSUS,5
KSDF,KSWF,10
KSDF,KTEB,10
KSDF,KTIK,3
KSDF,KTNT,11
KSDF,KTPA,42
KSDF,KTTD,2
KSDF,KU42,14
KSDF,KVUO,2
KSDF,KW32,4
KSDF,KXNA,2
KSDF,PANC,104
KSDL,KSDL,810
KSDL,KSDM,4
KSDL,KSEA,3
KSDL,KSEE,13
KSDL,KSEZ,44
KSDL,KSFO,36
KSDL,KSGR,11
KSDL,KSJC,44
KSDL,KSJT,4
KSDL,KSLC,25
KSDL,KSLI,2
KSDL,KSMF,2
KSDL,KSMO,17
KSDL,KSNA,99
KSDL,KSNS,10
KSDL,KSQL,6
KSDL,KSTL,12
KSDL,KSTP,16
KSDL,KSTS,5
KSDL,KSUS,7
KSDL,KTEB,21
KSDL,KTEX,8
KSDL,KTKI,2
KSDL,KTTN,3
KSDL,KTUS,76
KSDL,KU42,25
KSDL,KU77,2
KSDL,KUAO,3
KSDL,KUDD,2
KSDL,KUES,2
KSDL,KUGN,2
KSDL,KVGT,24
KSDL,KVNY,75
KSDL,KWHP,5
KSDL,KXNA,2
KSDM,KSDM,48
KSDM,KSEE,16
KSDM,KSJC,4
KSDM,KSMF,7
KSDM,KSMO,7
KSDM,KSNA,51
KSDM,KSNS,2
KSDM,KSTS,3
KSDM,KTOA,3
KSDM,KVGT,5
KSDM,KVNY,34
KSDM,KWHP,2
KSEA,KSEA,39
KSEA,KSFB,3
KSEA,KSFO,1332
KSEA,KSGS,17
KSEA,KSJC,749
KSEA,KSKA,7
KSEA,KSLC,45
KSEA,KSMF,609
KSEA,KSNA,464
KSEA,KSTL,126
KSEA,KSTP,3
KSEA,KSTS,35
KSEA,KTNT,17
KSEA,KTPA,47
KSEA,KTTD,32
KSEA,KTUS,85
KSEA,KU42,60
KSEA,KVNY,10
KSEA,KVUO,41
KSEA,KW32,3
KSEA,PANC,929
KSEA,PN01,2
KSEA,PN37,2
KSEE,KSEE,1038
KSEE,KSFO,4
KSEE,KSJC,3
KSEE,KSLC,2
KSEE,KSMF,2
KSEE,KSMO,7
KSEE,KSNA,19
KSEE,KSQL,2
KSEE,KSTS,2
KSEE,KTCY,2
KSEE,KTEB,2
KSEE,KTOA,10
KSEE,KTRM,2
KSEE,KU42,6
KSEE,KU77,7
KSEE,KVCB,2
KSEE,KVGT,9
KSEE,KVNY,22
KSEE,KWHP,2
KSEM,KTOI,2
KSET,KSET,183
KSET,KSUS,13
KSET,KUUV,4
KSEZ,KSFO,3
KSEZ,KSJC,3
KSEZ,KSNA,3
KSEZ,KSUS,2
KSEZ,KTEB,2
KSEZ,KTUS,2
KSEZ,KVGT,7
KSEZ,KVNY,3
KSFB,KSFB,9
KSFB,KSFO,3
KSFB,KSTL,4
KSFB,KSWF,3
KSFB,KSYR,4
KSFB,KTEB,5
KSFB,KTTN,7
KSFB,KX04,3
KSFB,KXNA,2
KSFM,KTTN,2
KSFO,KSFO,106
KSFO,KSGS,12
KSFO,KSJC,61
KSFO,KSLC,79
KSFO,KSMF,278
KSFO,KSMO,22
KSFO,KSNA,747
KSFO,KSNS,19
KSFO,KSQL,7
KSFO,KSSF,2
KSFO,KSTL,165
KSFO,KSTP,3
KSFO,KSTS,43
KSFO,KSUS,2
KSFO,KTEB,46
KSFO,KTKI,2
KSFO,KTNT,32
KSFO,KTOA,2
KSFO,KTPA,30
KSFO,KTRK,4
KSFO,KTTD,35
KSFO,KTTN,2
KSFO,KTUS,183
KSFO,KTVL,9
KSFO,KTVY,2
KSFO,KU42,70
KSFO,KUDD,16
KSFO,KVCB,2
KSFO,KVGT,2
KSFO,KVNY,103
KSFO,KVUO,35
KSFO,KW32,3
KSFO,KWHP,4
KSFO,KWVI,2
KSFO,KXNA,58
KSFO,PAEN,2
KSFO,PANC,8
KSFO,PN37,4
KSFZ,KSFZ,4
KSGR,KSGR,39
KSGR,KSJC,4
KSGR,KSJT,5
KSGR,KSNA,4
KSGR,KSTL,4
KSGR,KSUS,3
KSGR,KT41,5
KSGR,KT54,2
KSGR,KT67,3
KSGR,KT82,6
KSGR,KTEB,11
KSGR,KTKI,11
KSGR,KTPA,2
KSGR,KTPL,2
KSGR,KTUS,5
KSGR,KTYR,2
KSGS,KSGS,4
